track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5jbYpsQ90SOPOkORyG4a4F,Lana Del Rey,,Old Money,0.0,0,False,0.314,0.172,10.0,0.0,0.0,0.0333,0.889,1e-05,0.134,0.185,109.978,1.0,"['art pop', 'pop']"
1oyvfXXSKGurQV68wZq8aK,Taylor Swift,,the last great american dynasty,39.0,0,False,0.684,0.661,7.0,0.0,1.0,0.0407,0.473,0.00215,0.109,0.713,147.909,4.0,['pop']
1FYLqciy2MckeKgTvOCawO,Ariana Grande,,side to side - live,43.0,0,False,0.515,0.865,6.0,0.0,0.0,0.161,0.0251,5.59e-05,0.971,0.372,158.053,4.0,['pop']
7g5DlwyMdGDvcExDg5H2BA,Sabrina Carpenter,,white xmas,44.0,0,False,0.401,0.388,11.0,0.0,1.0,0.0483,0.744,0.0,0.109,0.301,118.787,4.0,['pop']
786NsUYn4GGUf8AOt0SQhP,Taylor Swift,,State Of Grace,39.0,0,False,0.588,0.825,4.0,0.0,1.0,0.0328,0.000197,0.00138,0.0885,0.397,129.968,4.0,['pop']
0ao5xnzWNAt0dZFF6v4Sct,Ariana Grande,,goodnight n go - live,42.0,0,False,0.603,0.611,1.0,0.0,1.0,0.0322,0.158,0.0,0.944,0.158,111.02,4.0,['pop']
0q85C1JiECyYIQthz1posA,Ariana Grande,,obvious,60.0,0,False,0.624,0.672,0.0,0.0,1.0,0.106,0.0967,0.0,0.155,0.26,159.852,4.0,['pop']
36naJUGTa5nfjyhbkUwH1y,The Weeknd,,Can't Feel My Face,19.0,0,False,0.71,0.774,9.0,0.0,0.0,0.041,0.117,0.0,0.0967,0.61,107.96,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
6UvZ1XimCap0SJyErd8zmW,Hozier,,Take Me To Church,0.0,0,False,0.56,0.657,4.0,0.0,0.0,0.0465,0.564,0.0,0.114,0.416,128.864,4.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
6fsrtPKAPL1erRl4oeDnOf,Stray Kids,,Another Day,45.0,0,False,0.848,0.453,2.0,0.0,0.0,0.126,0.422,3.67e-05,0.333,0.54,94.991,4.0,"['k-pop', 'k-pop boy group', 'pop']"
33xsfOv9tfMN6nfH1UwGqi,Ariana Grande,,One Last Time,1.0,0,False,0.603,0.44,8.0,0.0,1.0,0.0346,0.0309,7e-06,0.209,0.106,125.012,4.0,['pop']
7rWGO6nfsDwHTqYrHP9eSh,Mitski,,A Loving Feeling,0.0,0,False,0.331,0.748,9.0,0.0,1.0,0.0568,1.28e-05,6.65e-05,0.166,0.338,147.183,4.0,"['brooklyn indie', 'pov: indie']"
79J3t6ZGyQWKHUXCdKPidK,Lana Del Rey,,Fucked My Way Up To The Top,37.0,0,False,0.52,0.69,5.0,0.0,1.0,0.0554,0.601,0.201,0.137,0.182,129.839,4.0,"['art pop', 'pop']"
4xbN7giFhdGbSQTPyG178F,Cigarettes After Sex,,John Wayne,0.0,0,False,0.429,0.457,3.0,0.0,1.0,0.0294,0.35,0.859,0.099,0.183,124.033,4.0,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
58nh2KDDyG5eJdm0bndUdT,TWICE,,Que No Se Apague Tu Luz,21.0,0,False,0.635,0.813,0.0,0.0,1.0,0.135,0.21,3.93e-06,0.0771,0.891,169.926,4.0,"['latin worship', 'peruvian indie', 'rock cristiano']"
3ZhnXFSunfOPWSqfLLQA9W,The Weeknd,,Pretty,43.0,0,False,0.572,0.685,11.0,0.0,0.0,0.0397,0.0355,3.43e-05,0.315,0.328,126.049,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
3j3JGGetYI05XwOMWP3MY4,TWICE,,Ya Llegó la Navidad,20.0,0,False,0.632,0.862,0.0,0.0,1.0,0.0341,0.00448,0.0,0.36,0.415,93.993,4.0,"['latin worship', 'peruvian indie', 'rock cristiano']"
1XJQ7xI6jzcZybuHemxsPP,Hozier,,To Be Alone,60.0,0,False,0.559,0.443,0.0,0.0,0.0,0.0259,0.403,0.000183,0.141,0.264,67.05,3.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
4WFWvM4zjMgjQxmP21ezfO,Sabrina Carpenter,,All We Have Is Love,42.0,0,False,0.658,0.699,7.0,0.0,1.0,0.0368,0.499,1.25e-05,0.0692,0.437,129.768,4.0,['pop']
6ECwimRuwOxwQv5VXoN5Mt,Lana Del Rey,,Doin' Time,56.0,0,False,0.622,0.693,7.0,0.0,0.0,0.0434,0.342,0.000708,0.0876,0.446,144.936,4.0,"['art pop', 'pop']"
4M3EDAP3NUwzQDGeeCyzqL,Lana Del Rey,,Million Dollar Man,41.0,0,False,0.2,0.581,3.0,0.0,0.0,0.0462,0.481,0.0,0.0662,0.53,197.098,3.0,"['art pop', 'pop']"
1qLeEu4iXEclkLwoBlMiou,Taylor Swift,,Stay Stay Stay,38.0,0,False,0.729,0.748,0.0,0.0,1.0,0.0245,0.307,1.29e-06,0.09,0.928,99.981,4.0,['pop']
4FoV729rw7IhoKlMZW5K5V,Taylor Swift,,I Know Places - Voice Memo,0.0,0,False,0.592,0.128,9.0,0.0,0.0,0.589,0.829,0.0,0.527,0.15,78.828,4.0,['pop']
5ajpyr32JgFtvW0nzvgva4,BTS,,Iine!Pt.2 - Ano Bashode -,52.0,0,False,0.684,0.717,11.0,0.0,0.0,0.151,0.478,0.0,0.367,0.861,95.039,4.0,"['k-pop', 'k-pop boy group', 'pop']"
1iEvAoG05TQvIed18AUQf7,Lorde,,Homemade Dynamite,23.0,0,False,0.78,0.436,10.0,0.0,1.0,0.0614,0.301,1.52e-05,0.097,0.242,107.016,4.0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
32G6qOwK5SuBEA9D6pth34,Hozier,,To Be Alone,45.0,0,False,0.576,0.443,0.0,0.0,0.0,0.0255,0.402,0.000183,0.141,0.258,67.048,3.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
2IKJtXeR5UsaUjZB46fTOK,Ariana Grande,,six thirty,55.0,0,False,0.739,0.516,0.0,0.0,1.0,0.0539,0.67,0.0,0.151,0.434,120.109,4.0,['pop']
11UOOhOsF9Ki1nvEC3PZ37,Mitski,,Dan the Dancer,56.0,0,False,0.407,0.689,8.0,0.0,1.0,0.0401,0.000161,0.243,0.503,0.648,74.783,3.0,"['brooklyn indie', 'pov: indie']"
6utQlfLooYsUkq5xUg3vxt,The Weeknd,,Nothing Compares - Bonus Track,59.0,0,False,0.532,0.577,1.0,0.0,1.0,0.0352,0.00253,0.0437,0.234,0.0397,131.922,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1FRF7olkTDWPwHf5JwYudq,Taylor Swift,,invisible string - the long pond studio sessions,27.0,0,False,0.59,0.282,7.0,0.0,1.0,0.0281,0.942,4.85e-06,0.11,0.351,83.438,4.0,['pop']
6nzGLhRPjVjGHh0Cya2m8Z,Arctic Monkeys,,Black Treacle,0.0,0,False,0.353,0.885,7.0,0.0,1.0,0.0622,0.000784,0.0,0.0949,0.531,100.413,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
6fboMBmKadFSFHlyA2LjF1,Arctic Monkeys,,Despair In The Departure Lounge,0.0,0,False,0.455,0.294,2.0,0.0,1.0,0.0391,0.632,0.00295,0.0843,0.288,128.438,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
3g50Ix1IrljYD6vx4RiaCo,BTS,,Lost,0.0,0,False,0.506,0.828,0.0,0.0,1.0,0.0618,0.000426,0.0,0.0544,0.475,84.927,4.0,"['k-pop', 'k-pop boy group', 'pop']"
3KQ1KVG2F8qAospksegrmZ,The Weeknd,,Alone Again,41.0,0,False,0.255,0.653,6.0,0.0,0.0,0.0551,0.0337,0.107,0.168,0.058,90.673,5.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0453JIwwt6A5swqriaQWcb,Lana Del Rey,,Diet Mountain Dew,52.0,0,False,0.46,0.683,10.0,0.0,0.0,0.0891,0.282,0.0,0.425,0.592,175.743,4.0,"['art pop', 'pop']"
72DnQlaqdNhz9QJZXfYe6L,Sabrina Carpenter,,Hold Tight,44.0,0,False,0.582,0.383,6.0,0.0,1.0,0.195,0.126,0.0,0.25,0.388,135.535,4.0,['pop']
09i5WtpyEswhWwzmucaAVw,Stray Kids,,Boxer,53.0,0,False,0.585,0.903,2.0,0.0,1.0,0.133,0.00716,0.0,0.185,0.462,104.891,4.0,"['k-pop', 'k-pop boy group', 'pop']"
5YsH2FTcm7qqfRw83PcLMd,Lana Del Rey,,Born To Die,0.0,0,False,0.415,0.658,4.0,0.0,0.0,0.0355,0.221,0.000145,0.165,0.356,86.023,4.0,"['art pop', 'pop']"
6ONsOskPONM6DpMcDjNfrF,Taylor Swift,,Lover (feat. Shawn Mendes) - Remix,30.0,0,False,0.445,0.612,7.0,0.0,1.0,0.0703,0.427,0.0,0.218,0.407,205.256,3.0,['pop']
6n54lM5M7lji4DGDoOul8c,Mitski,,Liquid Smooth - Audiotree Live Version,51.0,0,False,0.31,0.188,10.0,0.0,1.0,0.0321,0.931,0.000135,0.11,0.158,75.219,4.0,"['brooklyn indie', 'pov: indie']"
2oIDOl0I0nHPi1haUSAdfk,Lorde,,Liability (Reprise),13.0,0,False,0.553,0.281,0.0,0.0,1.0,0.065,0.904,0.0,0.111,0.285,77.671,4.0,"['art pop', 'metropopolis', 'nz pop', 'pop']"
3wRsEmxlh4puMRmeg9ioE6,Hozier,,Work Song,53.0,0,False,0.432,0.388,10.0,0.0,1.0,0.1,0.776,0.0,0.112,0.256,177.549,3.0,"['irish singer-songwriter', 'modern rock', 'pov: indie']"
5LMoKDVzW2kDneNu2UbspP,NewJeans,,Zero,67.0,0,False,0.705,0.653,1.0,0.0,0.0,0.17,0.31,1.46e-05,0.122,0.578,171.932,4.0,"['k-pop', 'k-pop girl group']"
4TXHE0TVqmAMmCRfGurb15,Stray Kids,,Astronaut,51.0,0,False,0.739,0.84,1.0,0.0,0.0,0.104,0.0189,0.0,0.183,0.627,120.05,4.0,"['k-pop', 'k-pop boy group', 'pop']"
4QHAJxzDX0nhraz6bn6Qgn,Arctic Monkeys,,Suck It And See,0.0,0,False,0.339,0.932,4.0,0.0,1.0,0.057,0.00105,0.114,0.255,0.586,128.291,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
5g7RMU3cV7zXWH244BLe7G,Taylor Swift,,Fearless - Live From Clear Channel Stripped 2008,37.0,0,False,0.623,0.266,5.0,0.0,1.0,0.026,0.814,0.0,0.145,0.467,96.601,4.0,['pop']
6LuvVxHXQDtsPxtE07Ycbe,Stray Kids,,S-Class,60.0,0,False,0.886,0.781,5.0,0.0,0.0,0.333,0.0895,0.0,0.0715,0.672,104.996,4.0,"['k-pop', 'k-pop boy group', 'pop']"
3oZ6cw7ibiuBh6jPSgEvuJ,Sabrina Carpenter,,"Wildside - From ""Adventures in Babysitting""",0.0,0,False,0.767,0.565,6.0,0.0,1.0,0.0408,0.00422,9.92e-05,0.0739,0.767,122.99,4.0,['pop']
6LiJoY2SoXQYe5nSbBHRIt,Lana Del Rey,,Cinnamon Girl,0.0,0,False,0.294,0.337,6.0,0.0,0.0,0.036,0.814,0.414,0.14,0.135,91.781,5.0,"['art pop', 'pop']"
5KfbFCacFuNJGdK2zvovcF,TWICE,,TT,0.0,0,False,0.708,0.853,2.0,0.0,1.0,0.0844,0.0525,0.000173,0.399,0.399,129.946,4.0,"['k-pop', 'k-pop girl group', 'pop']"
1fWHv2gMrEGfBnBvio4yEp,The Weeknd,,The Morning,3.0,0,False,0.652,0.549,6.0,0.0,0.0,0.039,0.317,0.0,0.104,0.186,120.073,4.0,unknown
1YqPDOmooQQIXsRSdbRrwI,Sabrina Carpenter,,Bad Time,46.0,0,False,0.667,0.536,0.0,0.0,1.0,0.0623,0.243,0.0,0.566,0.693,82.964,4.0,unknown
5Ja8ZlVexmTQKbWAQgZ3f0,Dua Lipa,,We're Good - Dillon Francis Remix,41.0,0,False,0.786,0.747,8.0,0.0,0.0,0.0614,0.0464,0.00415,0.0668,0.471,125.057,4.0,unknown
1hg4cx4qaqWwDkBApYL8qG,The Weeknd,,Missed You - Bonus Track,0.0,0,False,0.716,0.364,5.0,0.0,0.0,0.0866,0.107,9.23e-05,0.113,0.448,151.968,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1oCyEPXnvytOWS5S9mBE8N,The Weeknd,,Alone Again,48.0,0,False,0.255,0.653,6.0,0.0,0.0,0.0551,0.0337,0.107,0.168,0.058,90.673,5.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
6byRW2mzuc4nBTZ6TN6APu,Arijit Singh,,"Pasoori Nu (From ""Satyaprem Ki Katha"")",56.0,0,False,0.717,0.666,11.0,0.0,0.0,0.0566,0.45,0.00101,0.111,0.74,95.989,4.0,"['filmi', 'modern bollywood']"
1DVgSXCvkry3HUU6w8kCLd,Ariana Grande,,One Last Time (Attends-Moi),0.0,0,False,0.659,0.656,8.0,0.0,1.0,0.0292,0.0774,1.27e-06,0.189,0.152,125.026,4.0,['pop']
0x9y2S5meCeLvHz6WAGjxu,TWICE,,SIGNAL,0.0,0,False,0.616,0.771,0.0,0.0,1.0,0.33,0.228,0.0,0.12,0.63,207.86,4.0,"['k-pop', 'k-pop girl group', 'pop']"
2OGA4hbUqiAhCQj1pxeNld,Taylor Swift,,White Horse,0.0,0,False,0.587,0.342,0.0,0.0,1.0,0.0257,0.298,0.0,0.106,0.212,92.71,4.0,unknown
0Xe5szsIjDqnY2VwrSUuJ4,Dua Lipa,,Hotter Than Hell - Matoma Remix,40.0,0,False,0.625,0.744,6.0,0.0,1.0,0.0918,0.00479,0.0,0.18,0.49,109.863,4.0,"['dance pop', 'pop', 'uk pop']"
5Ct2PYPUSogyWvbV40k9Bf,Taylor Swift,,Our Song - International Mix,33.0,0,False,0.516,0.696,2.0,0.0,1.0,0.0301,0.00739,1.11e-06,0.354,0.664,177.936,4.0,['pop']
0OTvJXmQPv7SKavoV6td75,Arctic Monkeys,,One For The Road,0.0,0,False,0.415,0.668,0.0,0.0,1.0,0.036,0.212,0.0615,0.27,0.842,180.048,4.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
