track_id,genres,track_artists,tempo,energy,key,popularity,mode,time_signature,speechiness,danceability,valence,acousticness,liveness,instrumentalness,name
4w1dIZxwO83XpKo5wgLhkk,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,121.008,0.858,5.0,43.0,0.0,4.0,0.0578,0.503,0.361,0.00392,0.119,0.0,Belong To The World
1Sftw4WKhFJGv7qQXlse4Y,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,146.944,0.738,5.0,56.0,0.0,4.0,0.365,0.752,0.585,0.0541,0.526,0.0,Double Knot
4yOqfpzmL4FvmXJTUgAMUP,"['k-pop', 'k-pop girl group', 'pop']",BLACKPINK,114.954,0.66,4.0,48.0,1.0,4.0,0.0582,0.805,0.617,0.0367,0.215,6.4e-05,Crazy Over You
4DLLB9erwRrOPPVQLitCyV,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,107.034,0.846,7.0,40.0,1.0,4.0,0.0295,0.669,0.552,0.00325,0.0651,0.82,Chun Li Flying Bird Kick
7N015NTIWGjQDddHUdHPoO,['pop'],Taylor Swift,151.956,0.305,6.0,55.0,1.0,4.0,0.0306,0.359,0.108,0.848,0.111,6.74e-05,exile (feat. Bon Iver) - the long pond studio sessions
4sC589n5FFW9jHOSUxnkd6,['pop'],Taylor Swift,108.94,0.494,7.0,43.0,1.0,4.0,0.204,0.722,0.131,0.216,0.226,0.0,Question...?
4pHQ9RYFhn3W0ha5KEuMnj,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,114.96,0.79,11.0,54.0,0.0,4.0,0.0681,0.642,0.613,0.151,0.305,0.000583,Adaptation
6Q4JJnjX00q8O10OliHhjS,['pop'],Ariana Grande,104.024,0.71,1.0,43.0,0.0,4.0,0.0578,0.448,0.273,0.196,0.638,0.0,love me harder - live
1FlYPPzFJUNh3KRE36pYbe,['pop'],Ariana Grande,77.915,0.666,1.0,0.0,0.0,4.0,0.248,0.397,0.568,0.0907,0.344,0.0,Sometimes
7Keo3ZZNaFgFiI3inNMFod,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,132.006,0.928,9.0,45.0,0.0,4.0,0.239,0.67,0.697,0.136,0.225,0.0,YAYAYA
0pKrMTlDlW54abYkdBsgxj,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,97.993,0.54,11.0,0.0,0.0,4.0,0.0339,0.669,0.549,0.137,0.339,0.00374,Knee Socks
1LiNP5q2thWScdvCRkJ584,"['k-pop', 'k-pop girl group', 'pop']",TWICE,119.948,0.88,2.0,57.0,1.0,4.0,0.0585,0.709,0.713,0.0298,0.103,4.46e-06,UP NO MORE
1D7e4LrjdB4mKaI9XYrmPY,"['k-pop', 'k-pop girl group', 'pop']",TWICE,172.95,0.885,6.0,0.0,1.0,4.0,0.124,0.551,0.509,0.139,0.114,0.0,CHEER UP
7qqrGV5WpQnMKqVTsDZd9J,"['art pop', 'pop']",Lana Del Rey,77.94,0.324,5.0,55.0,1.0,4.0,0.0301,0.289,0.244,0.851,0.112,0.00368,Buddy's Rendezvous
3n1vWk5ATCmw4116OfUFVl,"['dance pop', 'pop', 'uk pop']",Dua Lipa,128.003,0.729,1.0,39.0,1.0,4.0,0.146,0.927,0.874,0.00594,0.206,0.000309,Pretty Please (Midland Refix) [Mixed]
6t5zloC7h0EQllwYph9brV,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,81.186,0.609,10.0,41.0,1.0,4.0,0.065,0.466,0.103,0.0911,0.122,9.32e-05,Hardest To Love
7ut4Y7gxOFe3d3rLJQ7i5w,['pop'],Taylor Swift,92.027,0.535,7.0,0.0,1.0,4.0,0.135,0.8,0.451,0.0713,0.213,9.48e-06,Gorgeous
36aoiqTQcBGDb7bAO3n5XO,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,108.283,0.599,1.0,40.0,1.0,4.0,0.297,0.742,0.573,0.0962,0.0981,0.000578,Out of Time - KAYTRANADA Remix
33CeM8NI7tfrNgciVOFMoo,"['art pop', 'pop']",Lana Del Rey,111.931,0.647,1.0,59.0,0.0,4.0,0.0334,0.565,0.216,0.0456,0.121,0.0,Summertime Sadness
6oCGHGu19poEz8iF3ZXHrj,"['dance pop', 'pop', 'uk pop']",Dua Lipa,120.283,0.885,2.0,49.0,1.0,4.0,0.0583,0.696,0.81,0.0697,0.344,0.0217,Break My Heart / Cosmic Girl (Dimitri From Paris Edit) [Mixed]
3JWzwvBe0kZ2pD2ldDD5Sh,['pop'],Ariana Grande,119.062,0.77,1.0,18.0,1.0,4.0,0.0514,0.792,0.872,0.183,0.102,2.24e-05,"yes, and?"
40eQ3f56CJ34Io5JXKn5rF,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,89.977,0.698,10.0,49.0,1.0,4.0,0.192,0.84,0.846,0.215,0.149,0.0,CALL
7BaPSGIHqsUmYLyF5H8gAG,"['brooklyn indie', 'pov: indie']",Mitski,109.22,0.124,2.0,0.0,1.0,3.0,0.0432,0.192,0.039,0.883,0.175,3.83e-05,Class of 2013 (Audiotree Live Version)
3TVWi92dWPMVcKpXvX32UX,"['k-pop', 'k-pop boy group', 'pop']",BTS,86.526,0.741,8.0,0.0,0.0,4.0,0.323,0.517,0.672,0.362,0.164,0.0,First Love
2mBtKEUCZVh9BTDhlj5OiW,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,200.11,0.893,10.0,53.0,0.0,4.0,0.243,0.573,0.725,0.0957,0.0974,0.0,Awkward Silence
2jYmK1cb3Uya6FFsocdpzO,['pop'],Sabrina Carpenter,180.044,0.561,11.0,0.0,0.0,4.0,0.209,0.669,0.604,0.157,0.0739,0.0,Why
1gK0BfPe1BbB6jxyD9FSyX,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,96.919,0.803,0.0,0.0,0.0,4.0,0.0518,0.502,0.398,0.137,0.113,0.064,The Jeweller's Hands
0d9BBAvHC8DjidkKmKBNms,['pop'],Taylor Swift,110.01,0.703,0.0,0.0,1.0,4.0,0.0382,0.675,0.314,0.00882,0.0391,2.21e-06,King Of My Heart
2WFb9JwoOvZMoiuzZrCfR4,"['art pop', 'pop']",Lana Del Rey,131.978,0.484,11.0,0.0,0.0,4.0,0.0359,0.526,0.0944,0.255,0.118,0.00601,High By The Beach
7LfIX3DCzl3AtGJWlCKOKK,"['filmi', 'modern bollywood']",Arijit Singh,94.058,0.449,5.0,38.0,0.0,4.0,0.025,0.528,0.317,0.785,0.122,0.0,"Tum Hi Ho (From ""Aashiqui 2)"
2LCWFpLZ92PyjyWzJ2VvCj,"['dance pop', 'pop', 'uk pop']",Dua Lipa,116.072,0.345,9.0,0.0,0.0,4.0,0.0372,0.825,0.506,0.601,0.121,0.0,New Rules - Acoustic
7Hh3tWJgv856P2sPCtVIDB,"['dance pop', 'pop', 'uk pop']",Dua Lipa,118.014,0.917,11.0,22.0,0.0,4.0,0.0725,0.712,0.454,0.00582,0.252,0.000101,Don't Start Now (Zach Witness Remix) [Malibu Mermaids Version]
7EpKfPAURnG9OCVer0S30N,['pop'],Ariana Grande,93.984,0.821,1.0,41.0,0.0,4.0,0.0422,0.624,0.449,0.112,0.276,0.0,Lovin' It
3bQsp4Vr9Rg4fNCx6HPOgX,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",Anuv Jain,118.968,0.299,6.0,74.0,1.0,4.0,0.0403,0.699,0.459,0.869,0.0724,0.0,Alag Aasmaan
5jbYpsQ90SOPOkORyG4a4F,"['art pop', 'pop']",Lana Del Rey,109.978,0.172,10.0,0.0,0.0,1.0,0.0333,0.314,0.185,0.889,0.134,1e-05,Old Money
1oyvfXXSKGurQV68wZq8aK,['pop'],Taylor Swift,147.909,0.661,7.0,39.0,1.0,4.0,0.0407,0.684,0.713,0.473,0.109,0.00215,the last great american dynasty
1FYLqciy2MckeKgTvOCawO,['pop'],Ariana Grande,158.053,0.865,6.0,43.0,0.0,4.0,0.161,0.515,0.372,0.0251,0.971,5.59e-05,side to side - live
7g5DlwyMdGDvcExDg5H2BA,['pop'],Sabrina Carpenter,118.787,0.388,11.0,44.0,1.0,4.0,0.0483,0.401,0.301,0.744,0.109,0.0,white xmas
786NsUYn4GGUf8AOt0SQhP,['pop'],Taylor Swift,129.968,0.825,4.0,39.0,1.0,4.0,0.0328,0.588,0.397,0.000197,0.0885,0.00138,State Of Grace
0ao5xnzWNAt0dZFF6v4Sct,['pop'],Ariana Grande,111.02,0.611,1.0,42.0,1.0,4.0,0.0322,0.603,0.158,0.158,0.944,0.0,goodnight n go - live
0q85C1JiECyYIQthz1posA,['pop'],Ariana Grande,159.852,0.672,0.0,60.0,1.0,4.0,0.106,0.624,0.26,0.0967,0.155,0.0,obvious
36naJUGTa5nfjyhbkUwH1y,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,107.96,0.774,9.0,19.0,0.0,4.0,0.041,0.71,0.61,0.117,0.0967,0.0,Can't Feel My Face
6UvZ1XimCap0SJyErd8zmW,"['irish singer-songwriter', 'modern rock', 'pov: indie']",Hozier,128.864,0.657,4.0,0.0,0.0,4.0,0.0465,0.56,0.416,0.564,0.114,0.0,Take Me To Church
6fsrtPKAPL1erRl4oeDnOf,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,94.991,0.453,2.0,45.0,0.0,4.0,0.126,0.848,0.54,0.422,0.333,3.67e-05,Another Day
33xsfOv9tfMN6nfH1UwGqi,['pop'],Ariana Grande,125.012,0.44,8.0,1.0,1.0,4.0,0.0346,0.603,0.106,0.0309,0.209,7e-06,One Last Time
7rWGO6nfsDwHTqYrHP9eSh,"['brooklyn indie', 'pov: indie']",Mitski,147.183,0.748,9.0,0.0,1.0,4.0,0.0568,0.331,0.338,1.28e-05,0.166,6.65e-05,A Loving Feeling
79J3t6ZGyQWKHUXCdKPidK,"['art pop', 'pop']",Lana Del Rey,129.839,0.69,5.0,37.0,1.0,4.0,0.0554,0.52,0.182,0.601,0.137,0.201,Fucked My Way Up To The Top
4xbN7giFhdGbSQTPyG178F,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",Cigarettes After Sex,124.033,0.457,3.0,0.0,1.0,4.0,0.0294,0.429,0.183,0.35,0.099,0.859,John Wayne
58nh2KDDyG5eJdm0bndUdT,"['latin worship', 'peruvian indie', 'rock cristiano']",TWICE,169.926,0.813,0.0,21.0,1.0,4.0,0.135,0.635,0.891,0.21,0.0771,3.93e-06,Que No Se Apague Tu Luz
3ZhnXFSunfOPWSqfLLQA9W,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,126.049,0.685,11.0,43.0,0.0,4.0,0.0397,0.572,0.328,0.0355,0.315,3.43e-05,Pretty
3j3JGGetYI05XwOMWP3MY4,"['latin worship', 'peruvian indie', 'rock cristiano']",TWICE,93.993,0.862,0.0,20.0,1.0,4.0,0.0341,0.632,0.415,0.00448,0.36,0.0,Ya Llegó la Navidad
1XJQ7xI6jzcZybuHemxsPP,"['irish singer-songwriter', 'modern rock', 'pov: indie']",Hozier,67.05,0.443,0.0,60.0,0.0,3.0,0.0259,0.559,0.264,0.403,0.141,0.000183,To Be Alone
4WFWvM4zjMgjQxmP21ezfO,['pop'],Sabrina Carpenter,129.768,0.699,7.0,42.0,1.0,4.0,0.0368,0.658,0.437,0.499,0.0692,1.25e-05,All We Have Is Love
6ECwimRuwOxwQv5VXoN5Mt,"['art pop', 'pop']",Lana Del Rey,144.936,0.693,7.0,56.0,0.0,4.0,0.0434,0.622,0.446,0.342,0.0876,0.000708,Doin' Time
4M3EDAP3NUwzQDGeeCyzqL,"['art pop', 'pop']",Lana Del Rey,197.098,0.581,3.0,41.0,0.0,3.0,0.0462,0.2,0.53,0.481,0.0662,0.0,Million Dollar Man
1qLeEu4iXEclkLwoBlMiou,['pop'],Taylor Swift,99.981,0.748,0.0,38.0,1.0,4.0,0.0245,0.729,0.928,0.307,0.09,1.29e-06,Stay Stay Stay
4FoV729rw7IhoKlMZW5K5V,['pop'],Taylor Swift,78.828,0.128,9.0,0.0,0.0,4.0,0.589,0.592,0.15,0.829,0.527,0.0,I Know Places - Voice Memo
5ajpyr32JgFtvW0nzvgva4,"['k-pop', 'k-pop boy group', 'pop']",BTS,95.039,0.717,11.0,52.0,0.0,4.0,0.151,0.684,0.861,0.478,0.367,0.0,Iine!Pt.2 - Ano Bashode -
1iEvAoG05TQvIed18AUQf7,"['art pop', 'metropopolis', 'nz pop', 'pop']",Lorde,107.016,0.436,10.0,23.0,1.0,4.0,0.0614,0.78,0.242,0.301,0.097,1.52e-05,Homemade Dynamite
32G6qOwK5SuBEA9D6pth34,"['irish singer-songwriter', 'modern rock', 'pov: indie']",Hozier,67.048,0.443,0.0,45.0,0.0,3.0,0.0255,0.576,0.258,0.402,0.141,0.000183,To Be Alone
2IKJtXeR5UsaUjZB46fTOK,['pop'],Ariana Grande,120.109,0.516,0.0,55.0,1.0,4.0,0.0539,0.739,0.434,0.67,0.151,0.0,six thirty
11UOOhOsF9Ki1nvEC3PZ37,"['brooklyn indie', 'pov: indie']",Mitski,74.783,0.689,8.0,56.0,1.0,3.0,0.0401,0.407,0.648,0.000161,0.503,0.243,Dan the Dancer
6utQlfLooYsUkq5xUg3vxt,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,131.922,0.577,1.0,59.0,1.0,4.0,0.0352,0.532,0.0397,0.00253,0.234,0.0437,Nothing Compares - Bonus Track
1FRF7olkTDWPwHf5JwYudq,['pop'],Taylor Swift,83.438,0.282,7.0,27.0,1.0,4.0,0.0281,0.59,0.351,0.942,0.11,4.85e-06,invisible string - the long pond studio sessions
6nzGLhRPjVjGHh0Cya2m8Z,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,100.413,0.885,7.0,0.0,1.0,4.0,0.0622,0.353,0.531,0.000784,0.0949,0.0,Black Treacle
6fboMBmKadFSFHlyA2LjF1,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,128.438,0.294,2.0,0.0,1.0,4.0,0.0391,0.455,0.288,0.632,0.0843,0.00295,Despair In The Departure Lounge
3g50Ix1IrljYD6vx4RiaCo,"['k-pop', 'k-pop boy group', 'pop']",BTS,84.927,0.828,0.0,0.0,1.0,4.0,0.0618,0.506,0.475,0.000426,0.0544,0.0,Lost
3KQ1KVG2F8qAospksegrmZ,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,90.673,0.653,6.0,41.0,0.0,5.0,0.0551,0.255,0.058,0.0337,0.168,0.107,Alone Again
0453JIwwt6A5swqriaQWcb,"['art pop', 'pop']",Lana Del Rey,175.743,0.683,10.0,52.0,0.0,4.0,0.0891,0.46,0.592,0.282,0.425,0.0,Diet Mountain Dew
72DnQlaqdNhz9QJZXfYe6L,['pop'],Sabrina Carpenter,135.535,0.383,6.0,44.0,1.0,4.0,0.195,0.582,0.388,0.126,0.25,0.0,Hold Tight
09i5WtpyEswhWwzmucaAVw,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,104.891,0.903,2.0,53.0,1.0,4.0,0.133,0.585,0.462,0.00716,0.185,0.0,Boxer
5YsH2FTcm7qqfRw83PcLMd,"['art pop', 'pop']",Lana Del Rey,86.023,0.658,4.0,0.0,0.0,4.0,0.0355,0.415,0.356,0.221,0.165,0.000145,Born To Die
6ONsOskPONM6DpMcDjNfrF,['pop'],Taylor Swift,205.256,0.612,7.0,30.0,1.0,3.0,0.0703,0.445,0.407,0.427,0.218,0.0,Lover (feat. Shawn Mendes) - Remix
6n54lM5M7lji4DGDoOul8c,"['brooklyn indie', 'pov: indie']",Mitski,75.219,0.188,10.0,51.0,1.0,4.0,0.0321,0.31,0.158,0.931,0.11,0.000135,Liquid Smooth - Audiotree Live Version
2oIDOl0I0nHPi1haUSAdfk,"['art pop', 'metropopolis', 'nz pop', 'pop']",Lorde,77.671,0.281,0.0,13.0,1.0,4.0,0.065,0.553,0.285,0.904,0.111,0.0,Liability (Reprise)
3wRsEmxlh4puMRmeg9ioE6,"['irish singer-songwriter', 'modern rock', 'pov: indie']",Hozier,177.549,0.388,10.0,53.0,1.0,3.0,0.1,0.432,0.256,0.776,0.112,0.0,Work Song
5LMoKDVzW2kDneNu2UbspP,"['k-pop', 'k-pop girl group']",NewJeans,171.932,0.653,1.0,67.0,0.0,4.0,0.17,0.705,0.578,0.31,0.122,1.46e-05,Zero
4TXHE0TVqmAMmCRfGurb15,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,120.05,0.84,1.0,51.0,0.0,4.0,0.104,0.739,0.627,0.0189,0.183,0.0,Astronaut
4QHAJxzDX0nhraz6bn6Qgn,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,128.291,0.932,4.0,0.0,1.0,4.0,0.057,0.339,0.586,0.00105,0.255,0.114,Suck It And See
5g7RMU3cV7zXWH244BLe7G,['pop'],Taylor Swift,96.601,0.266,5.0,37.0,1.0,4.0,0.026,0.623,0.467,0.814,0.145,0.0,Fearless - Live From Clear Channel Stripped 2008
6LuvVxHXQDtsPxtE07Ycbe,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,104.996,0.781,5.0,60.0,0.0,4.0,0.333,0.886,0.672,0.0895,0.0715,0.0,S-Class
3oZ6cw7ibiuBh6jPSgEvuJ,['pop'],Sabrina Carpenter,122.99,0.565,6.0,0.0,1.0,4.0,0.0408,0.767,0.767,0.00422,0.0739,9.92e-05,"Wildside - From ""Adventures in Babysitting"""
6LiJoY2SoXQYe5nSbBHRIt,"['art pop', 'pop']",Lana Del Rey,91.781,0.337,6.0,0.0,0.0,5.0,0.036,0.294,0.135,0.814,0.14,0.414,Cinnamon Girl
5KfbFCacFuNJGdK2zvovcF,"['k-pop', 'k-pop girl group', 'pop']",TWICE,129.946,0.853,2.0,0.0,1.0,4.0,0.0844,0.708,0.399,0.0525,0.399,0.000173,TT
1fWHv2gMrEGfBnBvio4yEp,,The Weeknd,120.073,0.549,6.0,3.0,0.0,4.0,0.039,0.652,0.186,0.317,0.104,0.0,The Morning
1YqPDOmooQQIXsRSdbRrwI,,Sabrina Carpenter,82.964,0.536,0.0,46.0,1.0,4.0,0.0623,0.667,0.693,0.243,0.566,0.0,Bad Time
5Ja8ZlVexmTQKbWAQgZ3f0,,Dua Lipa,125.057,0.747,8.0,41.0,0.0,4.0,0.0614,0.786,0.471,0.0464,0.0668,0.00415,We're Good - Dillon Francis Remix
1hg4cx4qaqWwDkBApYL8qG,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,151.968,0.364,5.0,0.0,0.0,4.0,0.0866,0.716,0.448,0.107,0.113,9.23e-05,Missed You - Bonus Track
1oCyEPXnvytOWS5S9mBE8N,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,90.673,0.653,6.0,48.0,0.0,5.0,0.0551,0.255,0.058,0.0337,0.168,0.107,Alone Again
6byRW2mzuc4nBTZ6TN6APu,"['filmi', 'modern bollywood']",Arijit Singh,95.989,0.666,11.0,56.0,0.0,4.0,0.0566,0.717,0.74,0.45,0.111,0.00101,"Pasoori Nu (From ""Satyaprem Ki Katha"")"
1DVgSXCvkry3HUU6w8kCLd,['pop'],Ariana Grande,125.026,0.656,8.0,0.0,1.0,4.0,0.0292,0.659,0.152,0.0774,0.189,1.27e-06,One Last Time (Attends-Moi)
0x9y2S5meCeLvHz6WAGjxu,"['k-pop', 'k-pop girl group', 'pop']",TWICE,207.86,0.771,0.0,0.0,1.0,4.0,0.33,0.616,0.63,0.228,0.12,0.0,SIGNAL
2OGA4hbUqiAhCQj1pxeNld,,Taylor Swift,92.71,0.342,0.0,0.0,1.0,4.0,0.0257,0.587,0.212,0.298,0.106,0.0,White Horse
0Xe5szsIjDqnY2VwrSUuJ4,"['dance pop', 'pop', 'uk pop']",Dua Lipa,109.863,0.744,6.0,40.0,1.0,4.0,0.0918,0.625,0.49,0.00479,0.18,0.0,Hotter Than Hell - Matoma Remix
5Ct2PYPUSogyWvbV40k9Bf,['pop'],Taylor Swift,177.936,0.696,2.0,33.0,1.0,4.0,0.0301,0.516,0.664,0.00739,0.354,1.11e-06,Our Song - International Mix
0OTvJXmQPv7SKavoV6td75,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,180.048,0.668,0.0,0.0,1.0,4.0,0.036,0.415,0.842,0.212,0.27,0.0615,One For The Road
